"","site","collection_date","YYYYMMDD","quadrat","plant","rhi_length","node1","node2","node3","node4","node5","leaf_length1","leaf_length2","leaf_length3","leaf_length4","leaf_length5","leaf_length6","leaf_length7","leaf_length8","leaf_length9","leaf_length10","leaf_width1","leaf_width2","leaf_width3","leaf_width4","leaf_width5","leaf_width6","leaf_width7","leaf_width8","leaf_width9","leaf_width10","rhi_mass_fw","shoot_mass_fw","xs_shoot_mass_fw","iso_count","iso_fw","gamm_amph_count","gamm_amph_fw","caprel_count","caprel_fw","limpet_count","limpet_fw","gastropod_count","gastropod_fw","crab_count","crab_fw","polychaete_count","other_animal_notes","notes","epiphyte_mass_dw","rhi_mass_dw","shoot_mass_dw","xs_shoot_mass_dw","xs_pad_mass_dw","iso_mass_dw","gamm_amph_mass_dw","caprel_mass_dw","limpet_mass_dw","gastropod_mass_dw","crab_mass_dw","leaf_area1","na.rm","leaf_area2","leaf_area3","leaf_area4","leaf_area5","leaf_area6","leaf_area7","leaf_area8","leaf_area9","leaf_area10","tot_leaf_area","mean_canopy_height"
"501","2017_L_06","23/7/17",20170723,"5","1",5,0.5,1.5,1.5,NA,NA,62.2,55.4,86.3,34.2,9.9,NA,NA,NA,NA,NA,0.7,0.7,0.7,0.6,0.6,NA,NA,NA,NA,NA,1.0592,4.0242,6.2856,1,0.1909,2,0.0063,NA,NA,4,0.141,9,"0.0403",NA,NA,2,"","",0.001,0.1549,0.6832,0.8134,NA,0.0342,9.9999999999989e-05,NA,0.0478,0.0185,NA,43.54,TRUE,38.78,60.41,20.52,5.94,NA,NA,NA,NA,NA,169.19,49.6
"502","2017_L_06","23/7/17",20170723,"5","2",5,1,1,1.2,0.8,0.7,43.1,45.8,20.6,54.4,43.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,1.1223,1.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000200000000000089,0.169,0.3869,NA,NA,NA,NA,NA,NA,NA,NA,17.24,TRUE,22.9,10.3,27.2,21.7,NA,NA,NA,NA,NA,99.34,41.46
"503","2017_L_06","23/7/17",20170723,"5","3",5,1,1.4,1.5,NA,NA,24.1,25.5,76.4,61.1,48.9,70,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,1.9121,3.8731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1605,0.6239,NA,NA,NA,NA,NA,NA,NA,NA,14.46,TRUE,15.3,45.84,36.66,29.34,42,NA,NA,NA,NA,183.6,51
"504","2017_L_06","23/7/17",20170723,"5","4",5,0.5,1,2,NA,NA,22,10.7,30,27.1,22.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.0728,1.0629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000299999999999967,0.1753,0.1639,NA,NA,NA,NA,NA,NA,NA,NA,8.8,TRUE,4.28,12,10.84,8.84,NA,NA,NA,NA,NA,44.76,22.38
"505","2017_L_06","23/7/17",20170723,"5","5",5,1,1.8,1.5,NA,NA,57.1,69.1,33.6,52.4,30.1,47,NA,NA,NA,NA,0.6,0.6,0.6,0.5,0.6,0.6,NA,NA,NA,NA,0.9843,3.4642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00229999999999997,0.1538,0.6157,NA,NA,NA,NA,NA,NA,NA,NA,34.26,TRUE,41.46,20.16,26.2,18.06,28.2,NA,NA,NA,NA,168.34,48.2166666666667
"506","2017_L_06","23/7/17",20170723,"6","1",5,2,2.2,NA,NA,NA,53.6,85.1,47.1,33.9,68.8,37.4,NA,NA,NA,NA,0.5,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,0.9772,4.2984,17.5117,NA,NA,NA,NA,NA,NA,5,0.2193,NA,"0.0193",NA,NA,2,"","",0,0.1258,0.7283,2.2891,NA,NA,NA,NA,0.072,0.00610000000000005,NA,26.8,TRUE,51.06,28.26,20.34,41.28,22.44,NA,NA,NA,NA,190.18,54.3166666666667
"507","2017_L_06","23/7/17",20170723,"6","2",5,1,1.5,1.5,NA,NA,45.1,78.8,62.6,70.2,32.6,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.9928,3.7243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1406,0.6635,NA,NA,NA,NA,NA,NA,NA,NA,27.06,TRUE,47.28,37.56,42.12,19.56,NA,NA,NA,NA,NA,173.58,57.86
"508","2017_L_06","23/7/17",20170723,"6","3",5,0.6,0.9,0.6,0.6,0.6,26.5,50.8,37.1,43.4,38.6,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.606,1.5263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.002,0.0827,0.2523,NA,NA,NA,NA,NA,NA,NA,NA,10.6,TRUE,20.32,14.84,17.36,15.44,NA,NA,NA,NA,NA,78.56,39.28
"509","2017_L_06","23/7/17",20170723,"6","4",5,1.8,1.8,NA,NA,NA,43.1,90.1,76.4,42.9,62.4,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.8036,3.9258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00280000000000002,0.1024,0.7161,NA,NA,NA,NA,NA,NA,NA,NA,25.86,TRUE,54.06,45.84,25.74,37.44,NA,NA,NA,NA,NA,188.94,62.98
"510","2017_L_06","23/7/17",20170723,"6","5",5,0.6,1.8,1.8,NA,NA,57.6,10.5,88.4,91,41.1,54,NA,NA,NA,NA,0.6,0.5,0.6,0.6,0.6,0.6,NA,NA,NA,NA,0.894,3.7805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00380000000000003,0.1254,0.6587,NA,NA,NA,NA,NA,NA,NA,NA,34.56,TRUE,5.25,53.04,54.6,24.66,32.4,NA,NA,NA,NA,204.51,57.1
"511","2017_L_06","23/7/17",20170723,"7","1",4.9,0.3,0.7,1.2,0.9,0.9,17.1,39.9,43.6,60,46.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.6719,1.5515,7.0647,NA,NA,1,0.0024,NA,NA,3,0.0872,30,"0.1150",NA,NA,1,"1 bivalve","",0.000299999999999967,0.0999,0.2581,0.847,NA,NA,0.000300000000000022,NA,0.0297,0.0391,NA,6.84,TRUE,19.95,21.8,24,18.56,NA,NA,NA,NA,NA,91.15,41.4
"512","2017_L_06","23/7/17",20170723,"7","2",5,0.5,1,0.9,1,1.3,32.1,51.2,33.2,38.1,55.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.8834,2.1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000200000000000089,0.1218,0.3446,NA,NA,NA,NA,NA,NA,NA,NA,16.05,TRUE,25.6,16.6,19.05,27.8,NA,NA,NA,NA,NA,105.1,42.04
"513","2017_L_06","23/7/17",20170723,"7","3",5,0.5,1.9,1.5,NA,NA,48.6,28,47.8,49.1,NA,NA,NA,NA,NA,NA,0.6,0.6,0.5,0.5,NA,NA,NA,NA,NA,NA,0.7381,1.6503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00269999999999992,0.0928,0.2941,NA,NA,NA,NA,NA,NA,NA,NA,29.16,TRUE,16.8,23.9,24.55,NA,NA,NA,NA,NA,NA,94.41,43.375
"514","2017_L_06","23/7/17",20170723,"7","4",5,0.8,1.7,2,NA,NA,39,41.6,10.5,54.9,14.2,59.4,54.4,NA,NA,NA,0.5,0.5,0.3,0.5,0.5,0.6,0.6,NA,NA,NA,0.7664,3.0147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.0982999999999999,0.4819,NA,NA,NA,NA,NA,NA,NA,NA,19.5,TRUE,20.8,3.15,27.45,7.1,35.64,32.64,NA,NA,NA,146.28,39.1428571428571
"515","2017_L_06","23/7/17",20170723,"7","5",5,0.3,1.3,0.5,0.6,0.6,38.1,37.4,27.6,14.3,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.7733,0.6518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00149999999999995,0.1189,0.1106,NA,NA,NA,NA,NA,NA,NA,NA,11.43,TRUE,11.22,8.28,4.29,NA,NA,NA,NA,NA,NA,35.22,29.35
"516","2017_L_06","23/7/17",20170723,"8","1",5,1,0.7,1,1,0.5,38.4,60.1,12.8,30.2,51.6,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.5,0.5,NA,NA,NA,NA,NA,1.3458,2.0692,2.7602,1,0.0014,NA,NA,NA,NA,2,0.0466,20,"0.1165",NA,NA,NA,"1 brittle star, 1 bivalve","",0.00150000000000006,0.1712,0.2945,0.3219,NA,0.000199999999999978,NA,NA,0.017,0.0311,NA,19.2,TRUE,30.05,7.68,15.1,25.8,NA,NA,NA,NA,NA,97.83,38.62
"517","2017_L_06","23/7/17",20170723,"8","2",5,1.5,1.3,1,NA,NA,50.1,36.2,50.1,65.8,NA,NA,NA,NA,NA,NA,0.5,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,1.1412,2.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1377,0.3262,NA,NA,NA,NA,NA,NA,NA,NA,25.05,TRUE,21.72,30.06,39.48,NA,NA,NA,NA,NA,NA,116.31,50.55
"518","2017_L_06","23/7/17",20170723,"8","3",5,2,2,NA,NA,NA,34.4,75.8,62.8,74.4,35.6,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.7,0.7,NA,NA,NA,NA,NA,1.1565,4.4849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000599999999999934,0.1573,0.7057,NA,NA,NA,NA,NA,NA,NA,NA,20.64,TRUE,45.48,37.68,52.08,24.92,NA,NA,NA,NA,NA,180.8,56.6
"519","2017_L_06","23/7/17",20170723,"8","4",5,1,2,2,NA,NA,48.8,73.6,18,64.4,76.6,NA,NA,NA,NA,NA,0.6,0.7,0.7,0.7,0.7,NA,NA,NA,NA,NA,0.8533,4.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1225,0.551,NA,NA,NA,NA,NA,NA,NA,NA,29.28,TRUE,51.52,12.6,45.08,53.62,NA,NA,NA,NA,NA,192.1,56.28
"520","2017_L_06","23/7/17",20170723,"8","5",5,2,1.4,1,NA,NA,62.8,62.4,50,15.9,43.6,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.1596,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000200000000000089,0.1417,0.4028,NA,NA,NA,NA,NA,NA,NA,NA,37.68,TRUE,37.44,30,9.54,26.16,NA,NA,NA,NA,NA,140.82,46.94
"521","2017_L_07","22/7/17",20170722,"1","1",5,0.5,1.1,1.2,1.2,NA,29.9,68.2,14.5,50.4,23,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.4817,1.3447,17.7355,5,0.0314,1,0.002,2,0.008,NA,NA,1,"0.0092",NA,NA,4,"","",0.00839999999999996,0.0782,0.2206,2.1379,NA,0.00480000000000003,9.9999999999989e-05,0.000300000000000022,NA,0.00469999999999998,NA,11.96,TRUE,34.1,5.8,25.2,11.5,NA,NA,NA,NA,NA,88.56,37.2
"522","2017_L_07","22/7/17",20170722,"1","2",3.8,0.4,0.5,0.6,1,1,48.4,36.2,36,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,0.579,0.9057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00349999999999995,0.0926,0.1576,NA,NA,NA,NA,NA,NA,NA,NA,19.36,TRUE,14.48,18,NA,NA,NA,NA,NA,NA,NA,51.84,40.2
"523","2017_L_07","22/7/17",20170722,"1","3",5,0.7,1.1,1,1.1,1,22.7,37.6,40.9,14.9,49.4,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6022,1.0946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00449999999999995,0.1063,0.3468,NA,NA,NA,NA,NA,NA,NA,NA,9.08,TRUE,15.04,16.36,5.96,19.76,NA,NA,NA,NA,NA,66.2,33.1
"524","2017_L_07","22/7/17",20170722,"1","4",4.1,0.6,1.1,1.4,NA,NA,19.7,37.9,35.2,3.2,47.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,0.6258,1.3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00309999999999999,0.1,0.1999,NA,NA,NA,NA,NA,NA,NA,NA,9.85,TRUE,18.95,17.6,1.28,23.6,NA,NA,NA,NA,NA,71.28,28.64
"525","2017_L_07","22/7/17",20170722,"1","5",4.8,0.5,0.5,0.6,0.5,0.6,47.7,31.8,25.4,17.7,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5123,0.7558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00229999999999997,0.0860999999999998,0.1257,NA,NA,NA,NA,NA,NA,NA,NA,19.08,TRUE,12.72,10.16,7.08,NA,NA,NA,NA,NA,NA,49.04,30.65
"526","2017_L_07","22/7/17",20170722,"2","1",5,1,1,1,0.9,0.6,25.3,38.9,28.2,30.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.8818,0.91,8.9708,3,0.0084,2,0.0042,1,0.0023,1,0.0221,NA,"",NA,NA,5,"","",0,0.1507,0.1301,0.9251,NA,0.0015,0.000299999999999967,0.000799999999999967,0.00650000000000001,NA,NA,10.12,TRUE,15.56,11.28,12.08,NA,NA,NA,NA,NA,NA,49.04,30.65
"527","2017_L_07","22/7/17",20170722,"2","2",5,0.8,0.6,1,1.2,NA,30,26.4,45.8,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.6048,0.8374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000199999999999978,0.1102,0.1058,NA,NA,NA,NA,NA,NA,NA,NA,15,TRUE,10.56,18.32,NA,NA,NA,NA,NA,NA,NA,43.88,34.0666666666667
"528","2017_L_07","22/7/17",20170722,"2","3",5,0.6,1.1,0.9,0.5,1,21.2,35.1,25.7,34.1,NA,NA,NA,NA,NA,NA,0.5,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,0.677,0.9386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000500000000000056,0.113,0.1226,NA,NA,NA,NA,NA,NA,NA,NA,10.6,TRUE,14.04,12.85,13.64,NA,NA,NA,NA,NA,NA,51.13,29.025
"529","2017_L_07","22/7/17",20170722,"2","4",5,1.4,1.3,1,1,NA,17.7,44.2,42.2,21.1,36.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.9384,1.2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1576,0.1677,NA,NA,NA,NA,NA,NA,NA,NA,7.08,TRUE,22.1,21.1,8.44,14.56,NA,NA,NA,NA,NA,73.28,32.32
"530","2017_L_07","22/7/17",20170722,"2","5",5,1.4,0.6,0.6,1.1,1.4,21.5,39.6,33.8,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.6576,0.6473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0925,0.1021,NA,NA,NA,NA,NA,NA,NA,NA,8.6,TRUE,15.84,13.52,NA,NA,NA,NA,NA,NA,NA,37.96,31.6333333333333
"531","2017_L_07","22/7/17",20170722,"3","1",5,2,1.4,1.1,NA,NA,9,45.8,32.9,5.6,28.2,46.7,NA,NA,NA,NA,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.5416,1.3683,4.722,1,0.0028,NA,NA,1,6e-04,NA,NA,NA,"",NA,NA,7,"7 bivalves","",0.00829999999999997,0.0729000000000001,0.1971,0.6158,NA,5e-04,NA,0.000199999999999978,NA,NA,NA,2.7,TRUE,22.9,16.45,2.8,14.1,23.35,NA,NA,NA,NA,82.3,28.0333333333333
"532","2017_L_07","22/7/17",20170722,"3","2",5,0.7,0.9,0.8,0.8,0.6,14.5,34.8,49.2,39.2,37.8,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6286,1.2454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1244,0.2211,NA,NA,NA,NA,NA,NA,NA,NA,5.8,TRUE,13.92,19.68,15.68,15.12,NA,NA,NA,NA,NA,70.2,35.1
"533","2017_L_07","22/7/17",20170722,"3","3",5,1,1,0.6,0.6,0.8,34,17.3,36.2,43.4,NA,NA,NA,NA,NA,NA,0.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5894,0.9312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.002,0.1073,0.1561,NA,NA,NA,NA,NA,NA,NA,NA,17,TRUE,6.92,14.48,17.36,NA,NA,NA,NA,NA,NA,55.76,32.725
"534","2017_L_07","22/7/17",20170722,"3","4",5,0.7,2.6,NA,NA,NA,61.6,28.2,13.7,15.5,43,59.9,64.4,NA,NA,NA,0.6,0.6,0.4,0.6,0.6,0.6,0.7,NA,NA,NA,0.7088,2.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0902999999999999,0.5006,NA,NA,NA,NA,NA,NA,NA,NA,36.96,TRUE,16.92,5.48,9.3,25.8,35.94,45.08,NA,NA,NA,175.48,40.9
"535","2017_L_07","22/7/17",20170722,"3","5",5,0.6,0.7,0.6,0.5,0.6,45.6,40.7,30.1,19.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.9287,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1128,0.1332,NA,NA,NA,NA,NA,NA,NA,NA,18.24,TRUE,16.28,12.04,7.76,NA,NA,NA,NA,NA,NA,54.32,33.95
"536","2017_L_07","22/7/17",20170722,"4","1",5,0.5,1.5,1.6,1.1,NA,42.2,32.4,10.5,34.4,46.6,NA,NA,NA,NA,NA,0.4,0.4,0.3,0.4,0.5,NA,NA,NA,NA,NA,0.5614,1.1108,12.222,3,0.0082,1,8e-04,5,0.0142,NA,NA,3,"0.0047",NA,NA,NA,"1 brittle star","",0,0.0843,0.1889,1.5331,NA,0.000699999999999978,9.9999999999989e-05,0.000599999999999989,NA,0.00320000000000004,NA,16.88,TRUE,12.96,3.15,13.76,23.3,NA,NA,NA,NA,NA,70.05,33.22
"537","2017_L_07","22/7/17",20170722,"4","2",5,1.8,1.5,1.1,NA,NA,48.6,47.6,39.9,56.9,23.4,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.6185,1.5217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.0974,0.276,NA,NA,NA,NA,NA,NA,NA,NA,19.44,TRUE,23.8,15.96,28.45,11.7,NA,NA,NA,NA,NA,99.35,43.28
"538","2017_L_07","22/7/17",20170722,"4","3",5,2,2.5,NA,NA,NA,46.2,41.9,55.9,7.1,52.2,19.9,NA,NA,NA,NA,0.5,0.5,0.5,0.6,0.5,0.5,NA,NA,NA,NA,0.5503,1.7812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00180000000000002,0.07,0.3062,NA,NA,NA,NA,NA,NA,NA,NA,23.1,TRUE,20.95,27.95,4.26,26.1,9.95,NA,NA,NA,NA,112.31,37.2
"539","2017_L_07","22/7/17",20170722,"4","4",5,2.3,2,NA,NA,NA,38.6,13.8,29.1,41,42.2,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.4,0.5,NA,NA,NA,NA,NA,0.4221,1.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0657,0.2639,NA,NA,NA,NA,NA,NA,NA,NA,19.3,TRUE,4.14,11.64,16.4,21.1,NA,NA,NA,NA,NA,72.58,32.94
"540","2017_L_07","22/7/17",20170722,"4","5",5,1.6,1.2,0.9,NA,NA,29,40.9,38.8,20.8,29.3,8.7,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,0.3824,1.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0612,0.1848,NA,NA,NA,NA,NA,NA,NA,NA,11.6,TRUE,16.36,15.52,8.32,11.72,3.48,NA,NA,NA,NA,67,27.9166666666667
"541","2017_L_07","22/7/17",20170722,"5","1",5,0.4,0.5,0.7,0.8,0.9,15.2,39,42.5,14,47.6,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6085,1.0323,5.2934,2,0.0103,NA,NA,2,0.004,NA,NA,NA,"",NA,NA,4,"","",0.00109999999999999,0.0997,0.1698,0.6872,NA,0.002,NA,0.000199999999999978,NA,NA,NA,7.6,TRUE,19.5,17,5.6,19.04,NA,NA,NA,NA,NA,68.74,31.66
"542","2017_L_07","22/7/17",20170722,"5","2",5,0.6,1,1,1.5,NA,36.8,62.4,65,37.1,NA,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6092,1.5997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00750000000000006,0.1023,0.3013,NA,NA,NA,NA,NA,NA,NA,NA,14.72,TRUE,31.2,26,14.84,NA,NA,NA,NA,NA,NA,86.76,50.325
"543","2017_L_07","22/7/17",20170722,"5","3",5,1,0.9,1.1,NA,NA,47.8,30,49.2,21.1,16.9,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.5608,1.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.0842000000000001,0.2359,NA,NA,NA,NA,NA,NA,NA,NA,23.9,TRUE,15,19.68,10.55,8.45,NA,NA,NA,NA,NA,77.58,33
"544","2017_L_07","22/7/17",20170722,"5","4",5,1.4,1.6,1.6,NA,NA,26.8,72.4,46.9,52.2,39,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.7092,2.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00420000000000009,0.1086,0.3701,NA,NA,NA,NA,NA,NA,NA,NA,13.4,TRUE,36.2,23.45,26.1,19.5,NA,NA,NA,NA,NA,118.65,47.46
"545","2017_L_07","22/7/17",20170722,"5","5",5,1.2,1.1,1.5,NA,NA,41.4,70.2,39.1,61.8,48.4,NA,NA,NA,NA,NA,0.5,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.905,2.6328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00580000000000003,0.121,0.4142,NA,NA,NA,NA,NA,NA,NA,NA,20.7,TRUE,42.12,23.46,37.08,29.04,NA,NA,NA,NA,NA,152.4,52.18
"546","2017_L_07","22/7/17",20170722,"6","1",4,0.4,0.6,0.7,0.3,0.2,44.8,7.5,33.8,37.2,42,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6508,0.8953,2.5062,1,8e-04,NA,NA,1,0.002,NA,NA,1,"0.0015",NA,NA,4,"","",0,0.0882999999999999,0.1519,0.3389,NA,9.9999999999989e-05,NA,0.000200000000000033,NA,0.000799999999999967,NA,17.92,TRUE,3,13.52,14.88,16.8,NA,NA,NA,NA,NA,66.12,33.06
"547","2017_L_07","22/7/17",20170722,"6","2",5,1,1.2,0.7,0.7,0.8,39.9,50,49,39.1,20.9,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,1.0167,1.6924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1426,0.2895,NA,NA,NA,NA,NA,NA,NA,NA,19.95,TRUE,25,24.5,19.55,10.45,NA,NA,NA,NA,NA,99.45,39.78
"548","2017_L_07","22/7/17",20170722,"6","3",5,1.5,1.2,1.2,1,NA,39.6,31.2,26.9,7.8,28.7,37.8,7.9,NA,NA,NA,0.5,0.5,0.5,0.3,0.5,0.5,0.5,NA,NA,NA,0.8242,1.2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1005,0.21,NA,NA,NA,NA,NA,NA,NA,NA,19.8,TRUE,15.6,13.45,2.34,14.35,18.9,3.95,NA,NA,NA,88.39,25.7
"549","2017_L_07","22/7/17",20170722,"6","4",5,1.4,1.1,1.1,1,NA,38.1,43.4,42.4,43.8,17.5,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.7755,1.4738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1111,0.2331,NA,NA,NA,NA,NA,NA,NA,NA,19.05,TRUE,21.7,21.2,21.9,8.75,NA,NA,NA,NA,NA,92.6,37.04
"550","2017_L_07","22/7/17",20170722,"6","5",5,1.1,0.6,0.4,0.5,0.6,22.7,24,5.2,19.2,16.3,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.8357,0.4909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.001,0.1055,0.0916000000000001,NA,NA,NA,NA,NA,NA,NA,NA,9.08,TRUE,9.6,2.08,7.68,6.52,NA,NA,NA,NA,NA,34.96,17.48
"551","2017_L_07","22/7/17",20170722,"7","1",5,0.3,0.4,0.5,0.4,0.3,30,31.2,20.2,19.8,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,0.4731,0.5371,5.9886,2,0.015,NA,NA,2,0.0043,NA,NA,NA,"",NA,NA,10,"","",0,0.0871000000000001,0.122,0.7753,NA,0.00360000000000005,NA,0.000900000000000012,NA,NA,NA,12,TRUE,9.36,8.08,7.92,NA,NA,NA,NA,NA,NA,37.36,25.3
